,250,245,240,235,230,225,220,215,210,205,200,195,190,185,180,175,170,165,160,155,150,145,140,135,130,125,120,115,110,105,100,95,90,85,80,75,70,65,60,55,50,45,40,35,30,25,20,15,10,5,,Hvanneyri,Confidence,Hvanneyri Upper Bounds
0,0.570506162,0.581000348,0.593948991,0.622851332,0.568224499,0.574119103,0.576572347,0.560515404,0.588742784,0.61098004,0.54555468,0.573991743,0.623402774,0.58699666,0.604755637,0.599743424,0.625200436,0.556644309,0.570596418,0.60078509,0.548328469,0.580430923,0.605505343,0.538842836,0.522422471,0.579372364,0.57213592,0.565505724,0.58947901,0.573299796,0.57334994,0.653243649,0.498198939,0.496653081,0.55778402,0.59510095,0.580654662,0.530880901,0.514606645,0.525299042,0.495563373,0.669462156,0.524089273,0.552671507,0.655245642,0.650754314,0.525437555,0.651408062,0.725197712,0.486546311,,0.649,0.166196828,0.815
1,0.585308945,0.559225225,0.558334487,0.558687127,0.609663463,0.569162763,0.551197462,0.554391379,0.552597804,0.575597458,0.570478169,0.554060714,0.542764458,0.588692419,0.58394159,0.55790705,0.598867073,0.593210266,0.543631007,0.572860168,0.536278529,0.55595918,0.592403378,0.631797058,0.581413719,0.604943979,0.598871122,0.612300717,0.574365417,0.564930505,0.585879253,0.582008424,0.652252861,0.553309521,0.603579488,0.592552657,0.536520518,0.590886707,0.564005611,0.618835786,0.663954104,0.645754188,0.650829469,0.51254479,0.595484942,0.621093542,0.700382739,0.593268781,0.473563363,0.650569007,,0.61,0.084150524,0.694
2,0.578456394,0.579223806,0.593731639,0.604627127,0.570801058,0.549403832,0.573208078,0.589753242,0.578328552,0.557944071,0.579707485,0.579204833,0.605786373,0.545587713,0.590142124,0.543279872,0.556220212,0.580494199,0.564242472,0.601814821,0.536114439,0.560308253,0.614460547,0.580014704,0.638249249,0.61958879,0.592343287,0.588954129,0.594870339,0.563861152,0.594870321,0.626051009,0.620005313,0.679714299,0.623459339,0.583077966,0.58155369,0.620368415,0.630551128,0.504322692,0.657782857,0.493536248,0.674259329,0.507403791,0.56500559,0.560240059,0.527954369,0.696352398,0.647379879,0.567014549,,0.602,0.057481623,0.659
3,0.545760021,0.590900484,0.588368367,0.572119426,0.56902183,0.56194776,0.547428114,0.603141545,0.613050279,0.541888021,0.626459296,0.597964348,0.548015589,0.564657372,0.548456187,0.576576539,0.549365786,0.557115833,0.544815567,0.59538705,0.615268849,0.606030967,0.563266259,0.615728818,0.577852932,0.527474019,0.543158519,0.584951224,0.67674521,0.589461442,0.53826637,0.543607426,0.5534946,0.59922402,0.598479342,0.680354974,0.643965187,0.562561303,0.687674425,0.545466964,0.533574119,0.633598006,0.461475428,0.642221147,0.620619677,0.697726098,0.724435048,0.571840442,0.748120627,0.570817193,,0.6,0.044335449,0.644
4,0.553319731,0.551336296,0.551512429,0.564783244,0.589674326,0.561819048,0.575168478,0.545806176,0.568044148,0.57804981,0.605326896,0.566763144,0.561251378,0.56293397,0.565289831,0.599405405,0.601992568,0.567408814,0.619725799,0.585447745,0.53650455,0.566839286,0.617347345,0.557372598,0.620836945,0.596710418,0.667592865,0.58906744,0.619883618,0.587041937,0.604416257,0.620389578,0.592696019,0.643670088,0.593574562,0.591494935,0.573282207,0.676846555,0.585612025,0.61777399,0.542376695,0.559834051,0.576218234,0.611348235,0.555188196,0.711478137,0.558116423,0.578080162,0.631269196,0.678763127,,0.6,0.034580383,0.635
5,0.634265136,0.589645754,0.568935782,0.581903869,0.577219589,0.578416489,0.554552207,0.613340505,0.5452242,0.579906119,0.544493295,0.550767432,0.587561312,0.566876667,0.511383239,0.565846749,0.577213835,0.605267067,0.557849537,0.576700455,0.590577738,0.584619434,0.598225732,0.608577096,0.622298535,0.554225294,0.570956236,0.649008413,0.556677043,0.577964219,0.541811124,0.605619232,0.477011621,0.58426008,0.618783867,0.569838629,0.678058269,0.581390363,0.671086871,0.633031288,0.461390323,0.60265301,0.510382877,0.615092187,0.496067774,0.574544513,0.603941413,0.861216697,0.759219907,0.774880344,,0.587,0.028461749,0.615
6,0.603479736,0.619484616,0.603317175,0.570176754,0.526128528,0.554199149,0.570026304,0.581240527,0.57218305,0.589455975,0.619883386,0.571814182,0.60042429,0.562594831,0.596620979,0.61819171,0.529506631,0.569715791,0.589682361,0.582874383,0.62990735,0.573333212,0.575496657,0.591804796,0.576781382,0.54122667,0.569379109,0.58853575,0.61890829,0.614386766,0.564916786,0.59333483,0.564281768,0.578585456,0.632143079,0.566243231,0.614945354,0.563937742,0.585152588,0.601218995,0.54127511,0.639385676,0.630249499,0.677027379,0.655985243,0.401405747,0.51335297,0.563388434,0.672986092,0.547300064,,0.587,0.024320427,0.611
7,0.56739779,0.560765407,0.583294835,0.590360711,0.554301135,0.557660415,0.584923871,0.5773382,0.576651978,0.562155316,0.604273841,0.582548078,0.595115835,0.61074207,0.596119917,0.564461106,0.599962016,0.585426588,0.564682753,0.568954081,0.615856049,0.609202749,0.512902597,0.602239831,0.596889317,0.582890525,0.612402264,0.596150114,0.531392691,0.575582824,0.569477543,0.547082241,0.535978949,0.50136904,0.669441652,0.634352906,0.626955711,0.537904486,0.545917535,0.607317352,0.5096617,0.5007916,0.544238675,0.572962635,0.566748282,0.680817188,0.66838059,0.502160495,0.678533807,0.868245281,,0.585,0.020635171,0.606
8,0.56866341,0.592197676,0.5763011,0.576006672,0.589051473,0.588989206,0.547905398,0.532501305,0.575774583,0.592332193,0.594859654,0.572005933,0.58354513,0.56932893,0.584093326,0.558759004,0.524246917,0.563838101,0.590483633,0.560072847,0.558520108,0.591932348,0.575244055,0.561950904,0.566914466,0.568270533,0.593683615,0.505577778,0.549164495,0.579025813,0.604991681,0.65139433,0.55339603,0.6178763,0.591589833,0.613774131,0.58753206,0.618733697,0.599551696,0.624277495,0.671762343,0.596480007,0.506895204,0.516342866,0.662529673,0.576213252,0.69844913,0.587018609,0.680643011,0.521472674,,0.589,0.018327797,0.607
