,250,245,240,235,230,225,220,215,210,205,200,195,190,185,180,175,170,165,160,155,150,145,140,135,130,125,120,115,110,105,100,95,90,85,80,75,70,65,60,55,50,45,40,35,30,25,20,15,10,5,,Matukituki,Confidence,Matukituki
0,0.60756649,0.589435388,0.627094122,0.5640929,0.616429456,0.615126418,0.607563901,0.578292462,0.568705466,0.616703174,0.60745487,0.65182682,0.605978301,0.609809397,0.645753575,0.563197527,0.575195451,0.553069865,0.669800633,0.623685539,0.632734416,0.554591322,0.605882512,0.623936544,0.680482398,0.561928703,0.613907787,0.648039453,0.61302332,0.662521541,0.59968219,0.629156125,0.532053937,0.640285149,0.659806788,0.564821806,0.636460546,0.652042886,0.635583093,0.507230788,0.459665905,0.620624146,0.528522506,0.508405906,0.613248951,0.537550734,0.653782218,0.733403114,0.514907316,0.424247754,,0.683,0.1465982,0.5364018
1,0.584218899,0.624373761,0.613435489,0.607438637,0.576906186,0.575168524,0.635572476,0.612114785,0.635976756,0.619387456,0.611189088,0.63447957,0.570083809,0.609829163,0.559334421,0.603869669,0.594841476,0.617615553,0.558155847,0.598296358,0.626681279,0.621604424,0.666942396,0.609785821,0.600015417,0.555920597,0.646523585,0.608424007,0.530938928,0.58411849,0.682059818,0.614095691,0.639809794,0.601310543,0.61578404,0.527543272,0.625517842,0.599854957,0.609679741,0.545942548,0.631634584,0.594254601,0.763253618,0.556269918,0.579922563,0.662281785,0.772384295,0.598956509,0.66246997,0.759924878,,0.637,0.086941053,0.550058947
2,0.635932372,0.593747261,0.566851938,0.612255562,0.614787872,0.598401381,0.594381093,0.612319614,0.630941305,0.623203647,0.647505144,0.577687472,0.625265774,0.60922293,0.612996296,0.605733633,0.607540801,0.615925715,0.611400141,0.558264477,0.586941119,0.616223274,0.642084244,0.647210684,0.57224287,0.615466498,0.563487334,0.610473056,0.625413612,0.527811477,0.547845052,0.557468876,0.584642155,0.490962319,0.577370415,0.576604187,0.576279711,0.583019539,0.614430366,0.729254578,0.630967974,0.614894613,0.681627365,0.720452032,0.635213341,0.708904788,0.510776707,0.386582787,0.443278187,0.655011593,,0.627,0.057770005,0.569229995
3,0.617903931,0.614888579,0.601348894,0.550987218,0.587284964,0.645395706,0.617376884,0.635102908,0.59594962,0.57574836,0.574991938,0.622729387,0.572552996,0.608834876,0.631672843,0.623399181,0.582095912,0.560723301,0.616964192,0.62467473,0.625295876,0.627106925,0.594638118,0.650480811,0.551736743,0.606218653,0.658426482,0.611182401,0.580130671,0.643890074,0.686123506,0.596445622,0.671202281,0.575864008,0.547378707,0.634667169,0.488190879,0.525429646,0.536963728,0.67670054,0.631741784,0.530861043,0.742200205,0.554393044,0.661514039,0.565318212,0.645546037,0.65237405,0.554197993,0.880719163,,0.62,0.042519444,0.577480556
4,0.577662728,0.587527664,0.620381063,0.581708011,0.584659915,0.622997534,0.573897708,0.629102734,0.605506109,0.646505561,0.634816371,0.614433673,0.617018402,0.607705826,0.609420557,0.643224656,0.589665603,0.570839996,0.612418616,0.596010125,0.637283344,0.67217453,0.627940506,0.633291038,0.603569366,0.630354985,0.631861227,0.56850287,0.574999447,0.672059496,0.610868065,0.625746586,0.55565736,0.607003989,0.554277311,0.562416648,0.578085577,0.630753968,0.494182873,0.627911684,0.718405897,0.708316668,0.564495885,0.644858907,0.67040674,0.549899764,0.536084245,0.403284815,0.706871562,0.729640955,,0.618,0.034337809,0.583662191
5,0.612811509,0.591188044,0.610205699,0.54947897,0.635523683,0.598031513,0.594926014,0.604715155,0.599109161,0.61080303,0.578593813,0.602355958,0.611133556,0.548826743,0.601856044,0.610535795,0.62412893,0.607222281,0.591425504,0.619603009,0.638549054,0.57536829,0.610759644,0.658139049,0.587967978,0.602640448,0.615345873,0.487552795,0.614128714,0.538466921,0.585688795,0.574777056,0.636956586,0.627970197,0.56288842,0.573374612,0.541607796,0.566767142,0.591876563,0.650994966,0.62742998,0.695596404,0.595938083,0.610494658,0.602149636,0.606923469,0.834589274,0.558869286,0.648171557,0.631278716,,0.612,0.029003744,0.582996256
6,0.59800217,0.593135594,0.602902474,0.625953409,0.57359284,0.614467326,0.615945325,0.599704167,0.628949682,0.630220732,0.59897566,0.601916204,0.547415017,0.617243511,0.59108303,0.602964642,0.598661378,0.644429915,0.571220257,0.612591248,0.550772487,0.525016014,0.627078789,0.548325989,0.60145959,0.63695532,0.579883298,0.596066626,0.633631968,0.566833477,0.569267942,0.62242988,0.684633893,0.657263327,0.596305608,0.653381492,0.545973646,0.56899954,0.546540319,0.662405437,0.620666221,0.57873725,0.663292622,0.499019237,0.581817121,0.681594804,0.524301698,0.545627451,0.440786777,0.537761039,,0.609,0.025289661,0.583710339
7,0.580640391,0.564209969,0.649921383,0.606104632,0.584499417,0.607380549,0.6111096,0.614201525,0.596115596,0.627107863,0.604458393,0.583070258,0.615576821,0.627979022,0.587295129,0.608119088,0.556939145,0.60729134,0.616055309,0.642184352,0.544729593,0.628193903,0.595262075,0.604004245,0.57257724,0.611738383,0.603300948,0.612796059,0.654088558,0.604615415,0.608521128,0.623364548,0.608359463,0.595758582,0.559886979,0.583711575,0.643675328,0.646772419,0.654749354,0.545636607,0.589359696,0.656317401,0.646456827,0.608324197,0.396518775,0.619324369,0.471559767,0.670746185,0.593080827,0.275578112,,0.611,0.020860292,0.590139708
8,0.600215147,0.599652354,0.619840305,0.616369168,0.617545872,0.646453292,0.596280386,0.577677852,0.64286747,0.562853311,0.639913749,0.632354514,0.610389491,0.583461035,0.593504277,0.59811335,0.561915659,0.591097329,0.580372122,0.701004526,0.629828995,0.613701049,0.60839875,0.668205207,0.605815195,0.626925605,0.619632417,0.558316018,0.562104727,0.55468898,0.584964009,0.532730192,0.570985705,0.588458609,0.59977641,0.613854039,0.618288856,0.611017493,0.607973164,0.555372294,0.614646482,0.576212733,0.667472198,0.560942418,0.332064523,0.688005733,0.56616601,0.393062303,0.498452246,0.617507272,,0.608,0.018802751,0.589197249
