Yukon,250,245,240,235,230,225,220,215,210,205,200,195,190,185,180,175,170,165,160,155,150,145,140,135,130,125,120,115,110,105,100,95,90,85,80,75,70,65,60,55,50,45,40,35,30,25,20,15,10,5,Kaasai,250,245,240,235,230,225,220,215,210,205,200,195,190,185,180,175,170,165,160,155,150,145,140,135,130,125,120,115,110,105,100,95,90,85,80,75,70,65,60,55,50,45,40,35,30,25,20,15,10,5
,0.594614623,0.547969433,0.507110949,0.513130656,0.54650023,0.538071067,0.543991234,0.506643933,0.539483657,0.508405873,0.569771458,0.526289472,0.537728419,0.544411061,0.608918436,0.505038707,0.551957104,0.590557791,0.532653295,0.533297457,0.507363791,0.495599541,0.519454979,0.468378042,0.523873232,0.568834793,0.427691781,0.595073996,0.526864081,0.531715494,0.495207942,0.459722173,0.561958543,0.501685977,0.512004972,0.581430763,0.570111797,0.64491352,0.405599614,0.569447086,0.605891536,0.556812065,0.429190118,0.543787614,0.48967485,0.467905326,0.468333116,0.653504538,0.750513224,0.68313394,,0.728472549,0.72075624,0.724197353,0.735859028,0.723075924,0.716939462,0.669541387,0.752492826,0.720706607,0.701889821,0.683802596,0.75567699,0.693812276,0.721407485,0.675276159,0.741696893,0.696518997,0.699129579,0.717891234,0.713790453,0.737361488,0.745552048,0.698829244,0.735140045,0.70834613,0.719640752,0.735327042,0.698562218,0.698587305,0.74739403,0.70448381,0.709987398,0.739599409,0.693246112,0.758516132,0.728121702,0.70445217,0.739852104,0.752860044,0.681836848,0.760111532,0.698131213,0.755710404,0.828446097,0.752006158,0.810255139,0.783978339,0.653238123,0.654100715,0.804048466
,0.51848725,0.528318532,0.518006684,0.562375504,0.560184374,0.560720077,0.520290858,0.532810945,0.553128159,0.535140026,0.51291135,0.550835474,0.55511659,0.557409383,0.570987275,0.565826797,0.535179807,0.488039325,0.57373785,0.532448092,0.549755863,0.522905658,0.527184645,0.579704954,0.522053081,0.615687132,0.520634321,0.57552396,0.555777199,0.48337847,0.627396995,0.43370928,0.590615634,0.617790693,0.581891274,0.533881099,0.477803823,0.566908771,0.598165192,0.583825444,0.561296123,0.500022835,0.552884086,0.520882771,0.460885853,0.604139456,0.382721862,0.548764554,0.612433395,0.351888637,,0.704028082,0.684926203,0.735132576,0.68647862,0.71240709,0.711519987,0.718020201,0.714826322,0.729272501,0.700416715,0.724598602,0.697099126,0.723318996,0.705252499,0.709777602,0.734914579,0.69895744,0.762666973,0.674012461,0.725753124,0.743628427,0.65200058,0.72205926,0.697074166,0.691377482,0.758724614,0.744118871,0.68402775,0.70442738,0.765224008,0.737026263,0.724099213,0.682445897,0.682378266,0.636377873,0.641355855,0.679498989,0.763615296,0.753923645,0.717199651,0.725702799,0.642912344,0.739637135,0.789994209,0.778487358,0.727287688,0.892207186,0.684790203,0.706511849,0.603529479
,0.521290321,0.546446949,0.52348504,0.532699005,0.553377841,0.571790357,0.580697604,0.523618148,0.511534687,0.517625582,0.56600646,0.572058031,0.51802452,0.557899727,0.545299507,0.513654574,0.492959016,0.562929218,0.570780893,0.534960484,0.529005344,0.460582393,0.568108497,0.550251679,0.527000866,0.625109283,0.50356685,0.476967658,0.584199541,0.531092235,0.54706569,0.572814879,0.562925367,0.497259656,0.439179094,0.544617656,0.502508912,0.404542941,0.5269078,0.641499486,0.44311145,0.594365671,0.467496433,0.390175814,0.451336965,0.628795895,0.472163939,0.541603682,0.832824548,0.884959592,,0.687878692,0.699263676,0.709772736,0.724874874,0.729177724,0.701184161,0.71103208,0.736644757,0.710703683,0.765260152,0.717117608,0.714807784,0.701151327,0.72073779,0.709337738,0.692463591,0.67605095,0.753269436,0.658914071,0.693822413,0.714207602,0.687247594,0.716375966,0.701204043,0.735442346,0.68052766,0.671329186,0.691441011,0.731836308,0.776969381,0.74868416,0.761061836,0.730759013,0.722490328,0.731190278,0.665254852,0.62171907,0.742300629,0.638252548,0.761846092,0.710948916,0.765236015,0.77510394,0.690842485,0.697956136,0.65994907,0.761860416,0.866387976,0.690222195,0.753125131
,0.535644367,0.589401172,0.571760678,0.53282734,0.553087895,0.528194809,0.486893019,0.54873799,0.531039438,0.545839736,0.528256183,0.56880632,0.494580894,0.621298273,0.561255809,0.493289874,0.526604889,0.572363217,0.550192597,0.519663803,0.49635859,0.542241517,0.564095394,0.430306187,0.484035591,0.527624374,0.55989175,0.498013062,0.474578246,0.612438064,0.468170973,0.560425967,0.536839627,0.469004253,0.628279677,0.478466641,0.553236068,0.623651204,0.412857887,0.504769153,0.592035952,0.555851813,0.578190555,0.398913782,0.514507476,0.363792405,0.674866873,0.273102019,0.682332279,0.607191558,,0.740793054,0.728934602,0.734162773,0.673564945,0.720781444,0.713972899,0.694471584,0.716079857,0.728320147,0.701711924,0.711922358,0.720644301,0.736061296,0.711858532,0.715555874,0.727122772,0.690882262,0.744564925,0.709334555,0.694941185,0.666254076,0.70915289,0.730840671,0.761771186,0.707728238,0.703869708,0.749984063,0.719072547,0.645921778,0.687182798,0.722073372,0.674111554,0.759476504,0.702544985,0.623069255,0.676398494,0.682571515,0.730616375,0.693225831,0.772031722,0.7509595,0.748813601,0.683860752,0.670577838,0.702843553,0.761132201,0.828751099,0.884068996,0.594797273,0.925135661
,0.525412175,0.571996456,0.562450338,0.486376068,0.534357186,0.523053562,0.523241769,0.496973957,0.540854423,0.509694796,0.515257911,0.481828386,0.54492122,0.534539865,0.501136646,0.557679289,0.511600657,0.563025864,0.544935729,0.531500963,0.536314681,0.557952894,0.476563687,0.529233734,0.522131432,0.521893598,0.485184434,0.534919951,0.529978083,0.554652386,0.575215241,0.578628364,0.438504829,0.538743479,0.550704575,0.554581225,0.558247115,0.520159404,0.55453471,0.564882182,0.504045901,0.501675516,0.650192619,0.512836125,0.572146076,0.559339063,0.641043065,0.578854704,0.72692588,0.924450894,,0.711071293,0.705045537,0.715175678,0.709986017,0.70904769,0.66339977,0.720359342,0.711211848,0.68729007,0.705254154,0.716778006,0.704050596,0.722831943,0.756584903,0.720802735,0.671020064,0.754635039,0.702700736,0.705980123,0.712592154,0.72085577,0.757002553,0.724925304,0.742654782,0.713374474,0.666335034,0.715149099,0.701384904,0.71642352,0.722281479,0.721606228,0.691824017,0.676123573,0.717684817,0.763984657,0.697554211,0.719214611,0.745735648,0.683883464,0.705332077,0.725292318,0.733787235,0.807471615,0.729987022,0.724963904,0.792653318,0.665997913,0.751108723,0.852598316,0.897218002
,0.495702679,0.499727754,0.532048528,0.587174891,0.516893375,0.53410102,0.504361174,0.563152856,0.516217069,0.517105645,0.527002579,0.541783182,0.539196991,0.525644899,0.564621009,0.590143451,0.491727927,0.515140285,0.519712131,0.542435699,0.56996366,0.516557178,0.487473961,0.486719894,0.454880873,0.524036936,0.55578007,0.521340227,0.552782139,0.553519669,0.559420147,0.512854439,0.546816166,0.531619534,0.521563509,0.56949744,0.627584271,0.581782375,0.497944411,0.56874687,0.548902682,0.536218627,0.508606178,0.618624508,0.450109707,0.344381422,0.520005699,0.293256129,0.626596388,0.560372471,,0.708373223,0.720710532,0.715462663,0.696965141,0.719526117,0.713342964,0.697435105,0.719496536,0.719189449,0.701051034,0.718348155,0.72631606,0.687575489,0.730361244,0.7266634,0.764298193,0.73058289,0.706347543,0.689476268,0.658152143,0.726520683,0.752264724,0.693964229,0.73160205,0.744081822,0.700282499,0.763671697,0.72234298,0.715976723,0.725775172,0.635879636,0.717621327,0.690143859,0.694944769,0.77502474,0.698337258,0.731301774,0.746022515,0.636744568,0.772683208,0.666368233,0.740837062,0.694155432,0.655685468,0.705099579,0.671840392,0.703245286,0.84621743,0.285592867,0.939983685
,0.525988207,0.577556716,0.553045354,0.568792223,0.524721207,0.509051877,0.562828948,0.569619092,0.543818457,0.523385007,0.545029644,0.500565811,0.593059825,0.529424048,0.536793696,0.558180695,0.503560949,0.536496564,0.501032368,0.499122663,0.562615081,0.528325151,0.497889522,0.584359955,0.53971743,0.527840927,0.572789654,0.501533373,0.57773844,0.540654536,0.562154728,0.543904185,0.565491771,0.54927783,0.576865552,0.589617912,0.483750502,0.468876294,0.524406958,0.523290096,0.6700815,0.427261486,0.4994841,0.454844297,0.344486567,0.589882412,0.64399719,0.833187502,0.734444321,0.746304053,,0.731057299,0.709974928,0.768570286,0.718800755,0.714478373,0.718060163,0.736040684,0.674363215,0.721385401,0.715076859,0.727808709,0.702371738,0.744066821,0.692048862,0.685809342,0.698043234,0.730718287,0.732306188,0.718141478,0.710168074,0.663891026,0.71050397,0.718722478,0.712475532,0.715052159,0.681018545,0.718643634,0.674971069,0.65552421,0.730327342,0.767088603,0.711717326,0.677364893,0.66471246,0.685751852,0.687208899,0.762456149,0.657157647,0.659787426,0.693769569,0.712081537,0.710612179,0.665124058,0.77456491,0.664404866,0.549803129,0.75539522,0.724586851,0.734676037,0.730398493
,0.539221617,0.506897606,0.47745963,0.510379984,0.574024656,0.568000135,0.540394367,0.522027773,0.583897085,0.5201941,0.510518066,0.524977941,0.514625903,0.508440455,0.57793696,0.504231026,0.530277445,0.463894006,0.537502033,0.520841679,0.573441509,0.49905108,0.54154139,0.554088519,0.571205495,0.602973369,0.579182294,0.541082643,0.545607236,0.629627604,0.570677245,0.48943002,0.460662808,0.504975197,0.612216082,0.627077902,0.538566681,0.538944316,0.571296024,0.451521789,0.557552039,0.439918096,0.65150658,0.459132182,0.414535613,0.591794051,0.567631997,0.487027851,0.590624397,0.732977609,,0.711682441,0.704086331,0.719582386,0.720788736,0.717113539,0.682959028,0.743717802,0.680666084,0.69845131,0.705054926,0.682501502,0.667497807,0.679103507,0.736864659,0.711865496,0.754785559,0.668836755,0.724566129,0.733508434,0.689747072,0.646541457,0.683290982,0.70289779,0.770346592,0.730940389,0.684058938,0.730766116,0.742642389,0.755373147,0.765859162,0.740025514,0.67542102,0.699060734,0.711170306,0.720604179,0.702063118,0.685419994,0.738847296,0.782417103,0.755772022,0.689493718,0.702944127,0.793762627,0.69597603,0.62941446,0.63149077,0.781930755,0.903476536,0.5737913,0.528316076
,0.544774548,0.549942262,0.559658436,0.477097861,0.509048566,0.566827477,0.517515739,0.521978259,0.531465511,0.546207499,0.485023638,0.55798504,0.552110798,0.550324953,0.550080984,0.531189194,0.542925393,0.579458936,0.52512192,0.522687075,0.501303827,0.586884516,0.530432224,0.529427183,0.551884627,0.57068997,0.51781381,0.490623327,0.525232101,0.521610271,0.51454859,0.48953604,0.437764682,0.618382387,0.497694873,0.504221355,0.672287139,0.471004908,0.53654846,0.561628523,0.476932807,0.601531332,0.411073072,0.511847312,0.694527963,0.614955632,0.667941889,0.423574374,0.780329866,0.750432279,,0.747598402,0.707737645,0.694407141,0.704462426,0.687403856,0.711811197,0.720058563,0.66878965,0.72960326,0.722986703,0.738015236,0.727131761,0.688287436,0.688420251,0.659091152,0.711730838,0.728560708,0.715370276,0.723370641,0.758230546,0.701226025,0.742680498,0.689726552,0.732175106,0.736071076,0.722366387,0.746048778,0.785829766,0.771388449,0.704096148,0.718358631,0.7030371,0.769592904,0.687909061,0.711024167,0.637616656,0.726277196,0.758914243,0.71513225,0.716719851,0.749286946,0.681005909,0.654886682,0.763022357,0.666968536,0.673736122,0.66930732,0.743836098,0.566248825,0.975502458
